id,city.address,city.lat,city.lon,google.lat,google.lon,city_google.distance
2191,"AVENIDA PDE ANTONIO TOMAS, 2420",-3.743236,-38.490223,0.0,0.0,0.0
2192,"AVENIDA PDE ANTONIO TOMAS, 2291",-3.742806,-38.491542,-3.74274875,-38.4914996,3.957845143868557
2193,"AVENIDA PDE ANTONIO TOMAS, 2233",-3.742531,-38.492384,-3.7426173499999997,-38.49234215,5.33280329618623
2195,"AVENIDA ALM HENRIQUE SABÓIA, 4114",-3.745195,-38.490604,-3.7455744000000006,-38.4911487,36.85304270902204
2197,"AVENIDA ENG SANTANA JUNIOR, 1901",-3.74248,-38.486456,-3.7421828500000007,-38.4861229,24.788055829186984
220,"RUA CARLOS JUACABA, 1435",-3.791183,-38.561822,-3.7913026,-38.5618096,6.684944235709338
2201,"RUA ANDRADE FURTADO, 515",-3.744147,-38.484779,-3.744273249999999,-38.4847429,7.299317064592937
2202,"RUA ANDRADE FURTADO, 764",-3.744786,-38.482624,-3.7447769499999994,-38.482621300000005,0.5249808046263787
2203,"RUA DES WALDETARIO P MOTA, 1517",-3.742331,-38.484094,-3.7423100999999996,-38.4841186,1.7924401117930904
2204,"RUA DR GILBERTO STUDART, 630",-3.743046,-38.482722,-3.7433645,-38.48253100000001,20.63615504460297
2205,"RUA JULIO AZEVEDO, 1516",-3.743359,-38.48254,-3.7433645,-38.48253100000001,0.5855042234906485
2206,"RUA JULIO AZEVEDO, 1345",-3.742025,-38.481694,-3.742003699999999,-38.48171775,1.771588488230082
2207,"RUA DOR GILBERTO STUDART, 424",-3.742467,-38.48452,-3.7425039500000006,-38.484530500000005,2.1353210142812538
221,"AVENIDA FRANCISCO SA, 5705",-3.711183,-38.575577,-3.7111526999999995,-38.57556975,1.7319589546832694
2210,"RUA LAURO NOGUEIRA, 1165",-3.740765,-38.476181,-3.740752849999999,-38.476177750000005,0.6991589146608742
2212,"RUA LAURO NOGUEIRA, 865",-3.740237,-38.47783,-3.74026165,-38.477836249999996,1.4136618804706664
2213,"RUA ANDRE DALL OCIO, 926",-3.740352,-38.476619,-3.7403701499999995,-38.4766468,1.8430987363797195
2214,"AVENIDA SANTOS DUMONT, S/N",-3.741811,-38.481218,-3.7418097,-38.48121755,0.07646698068986109
2216,"AVENIDA SANTOS DUMONT, 2021",-3.742686,-38.478511,-3.742693750000001,-38.47851125,0.431103511057356
2218,"AVENIDA SANTOS DUMONT, 6350",-3.743482,-38.476044,-3.7434913499999998,-38.476039799999995,0.5696700291051701
222,"AVENIDA FRANCISCO SA, 5855",-3.710712,-38.576925,-3.7107251000000003,-38.5769351,0.918945050628401
2229,"AVENIDA DIOGUINHO, 2950",-3.741735,-38.453268,-3.74168695,-38.453233,3.3025948914733188
223,"AVENIDA FRANCISCO SA, 5928",-3.710547,-38.577406,-3.710469549999999,-38.57750639999999,7.040589776873847
2230,"AVENIDA DIOGUINHO, 2950",-3.741512,-38.453388,-3.74168695,-38.453233,12.982953303474872
2231,"AVENIDA DIOGUINHO, SN",-3.743741,-38.452194,-3.7437379999999996,-38.4521149,4.391543370577544
2233,"RUA 24 DE OUTUBRO, 103",-3.749932,-38.602335,-3.7499323,-38.6023165,1.0264864581583344
2234,"RUA BOA ESPERANCA  (D73), 168",-3.751699,-38.604055,-3.7516697499999996,-38.604056099999994,1.6273704405124965
2235,"RUA BOA ESPERANCA  (D73), 252",-3.752813,-38.604269,-3.75279995,-38.604268399999995,0.7263100713620595
2237,"AVENIDA SEN FERNANDES TAVORA, 3370",-3.754301,-38.602794,-3.75425555,-38.60284425,3.762572140536664
2238,"AVENIDA SEN FERNANDES TAVORA, 3131",-3.75429,-38.602853,-3.75425555,-38.60284425,1.9758909458055915
2239,"RUA 24 DE OUTUBRO, 325",-3.752438,-38.602736,-3.752435300000001,-38.60276499999999,1.6158576991446434
224,"AVENIDA FRANCISCO SA, 6000",-3.710036,-38.578834,-3.7100164000000007,-38.578822650000006,1.258571262411672
2240,"RUA 24 DE OUTUBRO, 225",-3.750931,-38.60246,-3.7509308999999993,-38.6024551,0.2719008405090913
2241,"RUA BOA ESPERANCA  (D73), 89",-3.750468,-38.603739,-3.7504861,-38.60371025,1.8859229319565518
2242,"RUA PROF VIRGILIO DE MORAIS, 163",-3.749752,-38.596372,-3.7498926000000004,-38.59633735,8.049899719144845
2246,"RUA HIPOLITO PAMPLONA, 639",-3.746368,-38.595925,-3.74637195,-38.5958747,2.7992043390589942
2247,"RUA JOAQUIM LEITAO, 910",-3.746201,-38.591824,-3.7462006,-38.59182145,0.14320789993073316
2248,"RUA JOAQUIM LEITAO, 1042",-3.747404,-38.591642,-3.7474041499999995,-38.5916644,1.242748388649965
2249,"RUA DOR MANUEL SOARES, 940",-3.747337,-38.590584,-3.7473210999999997,-38.59058304999999,0.8855694171933622
2250,"RUA PROF VIRGILIO DE MORAIS, 654",-3.754368,-38.597252,-3.7543275500000006,-38.59725134999999,2.2492064854322438
2252,"RUA PROF VIRGILIO DE MORAIS, 426",-3.752159,-38.596828,-3.75212605,-38.59690259999999,4.525998902620332
2254,"RUA PROF VIRGILIO DE MORAIS, 366",-3.751516,-38.5967,-3.7516830500000005,-38.59667795,9.367772236949465
2255,"RUA PROF VIRGILIO DE MORAIS, 206",-3.750254,-38.596469,-3.7498926000000004,-38.59633735,21.379197721285138
2256,"RUA PRO EDGAR DE ARRUDA, 1978",-3.754444,-38.591864,-3.7544197,-38.591849350000004,1.5766486523353107
2257,"RUA RORAIMA, 501",-3.752996,-38.591654,-3.75298515,-38.5916802,1.573733833101695
2258,"RUA MACAPA, 213",-3.75032,-38.590244,-3.75030795,-38.590262499999994,1.2256539371419901
226,"AVENIDA FRANCISCO SA, 5303",-3.712424,-38.57194,-3.7123883000000006,-38.5719294,2.0701220647241607
2262,"AVENIDA PRS COSTA E SILVA, SN",-3.817232,-38.566143,-3.8172251499999996,-38.566137299999994,0.49500011633836216
2263,"AVENIDA PRS COSTA E SILVA, 978",-3.812912,-38.570944,-3.8130498499999996,-38.571143899999996,13.480054095073225
2264,"RUA PAU BRASIL, 320 A",-3.749762,-38.586168,-3.7497434500000004,-38.58619329999999,1.7417673103807685
2266,"RUA MATOS DOURADO, 1349",-3.748522,-38.584655,-3.7485207000000003,-38.58462495,1.6686954932995592
2267,"RUA MATOS DOURADO, 1340",-3.748397,-38.584816,-3.74819815,-38.58484080000001,11.140840224966919
2268,"RUA MATOS DOURADO, 1281",-3.750278,-38.58444,-3.750280750000001,-38.584446150000005,0.3738828652972184
2269,"RUA TARCISIO PEIXOTO, 310",-3.749762,-38.586168,-3.7497434500000004,-38.58619329999999,1.7417673103807685
227,"AVENIDA FRANCISCO SA, 5607",-3.712169,-38.57268,-3.7122358,-38.5725817,6.598232412127518
2270,"RUA CRAVILANDIA, 154",-3.748851,-38.585978,-3.7486381499999997,-38.58605535000001,12.587954422437997
2271,"RUA CRAVILANDIA, 158",-3.748649,-38.586082,-3.7486381499999997,-38.58605535000001,1.5968276426856667
2274,"RUA PLANALTO DO PICI, 2805",-3.749876,-38.579578,-3.7498834999999993,-38.579586750000004,0.6399386847523002
2275,"RUA PERNAMBUCO, 2951",-3.749723,-38.57972,-3.7498834999999993,-38.579586750000004,11.587753136576136
2276,"RUA PERNAMBUCO, 3175",-3.748921,-38.580454,-3.7488980000000005,-38.580429,1.8864900716446695
2277,"RUA PERNAMBUCO, 3311",-3.747712,-38.581579,-3.74768895,-38.58155825,1.7226472692737325
2278,"RUA BASILICA, 3371",-3.747699,-38.581591,-3.74768895,-38.58155825,1.9008988761284906
2279,"RUA TARCISIO PEIXOTO, 1066",-3.751225,-38.587281,-3.7511926999999994,-38.5872341,3.161479713537524
228,"AVENIDA FRANCISCO SA, 5550",-3.711783,-38.573827,-3.71175285,-38.5738049,2.0768354961539517
2280,"RUA TARCISIO PEIXOTO, 1035",-3.751184,-38.587249,-3.7511926999999994,-38.5872341,0.9577455598175112
2281,"RUA MATOS DOURADO, 300 A",-3.750779,-38.583845,-3.7506157,-38.583891300000005,9.435432840634755
2282,"RUA MATOS DOURADO, SN",-3.752764,-38.582794,-3.7528290499999994,-38.58273475,4.887211819690824
2283,"RUA MATOS DOURADO, SN",-3.752962,-38.583022,-3.7528290499999994,-38.58273475,17.566930456385897
2284,"RUA SILVA BAIMA, 911",-3.753813,-38.585962,-3.7537946499999997,-38.5859516,1.1720637583721454
2285,"RUA COS ARAUJO LIMA, 900",-3.752195,-38.586042,-3.7521704,-38.58602429999999,1.6837022577018188
2286,"RUA FRANCO ROCHA, 463",-3.753964,-38.58157,-3.7539831,-38.581583050000006,1.2852306719878737
2287,"RUA PRO ARMANDO FARIAS, 89",-3.746828,-38.577707,-3.7468182,-38.5776771,1.7460013815644893
2288,"RUA PRO ARMANDO FARIAS, UFC",-3.747897,-38.576146,-3.7479138999999995,-38.57614555000001,0.9399287396606884
229,"AVENIDA FRANCISCO SA, 5652",-3.711497,-38.574684,-3.71151085,-38.574683449999995,0.7706292420556954
2290,"RUA PRO ARMANDO FARIAS, UFC",-3.747144,-38.57374,-3.7471061499999996,-38.5737515,2.1989535856050693
2292,"RUA ALVARES MACIEL, 1068",-3.748447,-38.571614,-3.7484360999999997,-38.57159555,1.189522784299548
2299,"RUA PERNAMBUCO, 2671",-3.751316,-38.57822,-3.75129295,-38.578194249999996,1.919140950300833
23,"AVENIDA PRS CASTELO BRANCO, 5990",-3.7019,-38.583536,-3.70180375,-38.5836554,8.51585343567971
230,"AVENIDA FRANCISCO SA, 5036",-3.713289,-38.569424,-3.7132748499999995,-38.56941449999999,0.9469440547526802
2300,"RUA PERNAMBUCO, 2461",-3.752879,-38.576762,-3.75287845,-38.576760449999995,0.09126637137987112
2301,"RUA PIAUI, 1372",-3.752793,-38.571764,-3.7527261999999997,-38.57185135,6.105496780684358
2302,"RUA PIAUI, 1346",-3.752716,-38.57184,-3.7527261999999997,-38.57185135,0.8474021092527843
2304,"RUA PIAUI, 1646",-3.751736,-38.572759,-3.7517487000000003,-38.572768800000006,0.891154327368833
2305,"RUA ESPIRITO SANTO, 618",-3.753688,-38.568644,-3.75373225,-38.56870895,4.3630671746023975
2306,"RUA ESPIRITO SANTO, 622",-3.753746,-38.568679,-3.75373225,-38.56870895,1.828996304890308
2307,"RUA ESPIRITO SANTO, 513",-3.754223,-38.568985,-3.7542319500000003,-38.568961449999996,1.398060433833743
2308,"RUA ESPIRITO SANTO, 760",-3.754759,-38.56932,-3.75476905,-38.569305799999995,0.9658253667269115
2309,"RUA PIAUI, 1330",-3.75404,-38.570611,-3.75401675,-38.5705866,1.8717200754469487
231,"AVENIDA FRANCISCO SA, 5036",-3.713153,-38.569823,-3.7132748499999995,-38.56941449999999,23.654729964685238
2310,"RUA ARGENTINA, 210",-3.747463,-38.564571,-3.7474735,-38.56455755,0.9474103351259396
2311,"RUA ARGENTINA, 378",-3.748396,-38.565544,-3.7483763000000008,-38.56556455,1.5809514088359833
2312,"RUA ARGENTINA, 434",-3.748613,-38.565755,-3.7483763000000008,-38.56556455,16.876652280707518
2313,"RUA ESPIRITO SANTO, 71",-3.749525,-38.565988,-3.7496125499999993,-38.566084000000004,7.215169124578449
2314,"RUA ESPIRITO SANTO, 90",-3.749631,-38.566056,-3.7496125499999993,-38.566084000000004,1.8615186152695393
2315,"RUA VIRIATO RIBEIRO, 1031",-3.749451,-38.562065,-3.7494363,-38.562045600000005,1.3514193452624477
2317,"RUA VIRIATO RIBEIRO, 1163",-3.748043,-38.56345,-3.7480648,-38.563475999999994,1.8840497709780533
2318,"RUA VIRIATO RIBEIRO, 1228",-3.747515,-38.563961,-3.7475419999999997,-38.563983050000004,1.9364569113857475
232,"RUA ADOLFO B DE MENEZES, 6417",-3.716704,-38.577567,-3.7166536999999993,-38.5772705,16.685995790313907
2321,"RUA HUMBERTO MONTE, 1333",-3.747045,-38.562306,-3.7470487,-38.5623198,0.7927595101961021
2322,"RUA ENG HUMBERTO MONTE, 1244",-3.748275,-38.561075,-3.7482687500000003,-38.56105735,1.0390237252760508
2323,"RUA FRANCISCA CLOTILDE, 1356",-3.748139,-38.557754,-3.7481526,-38.55773884999999,1.1305599891349911
2324,"RUA FREI MARCELINO, 1495",-3.748223,-38.556489,-3.7482321499999998,-38.556478549999994,0.7712999830983569
2325,"RUA CESAR FONTENELE, 132",-3.745981,-38.557862,-3.7459453000000003,-38.55786775,2.010301084289646
2327,"RUA CESAR FONTENELE, 422",-3.746488,-38.560253,-3.7464589499999996,-38.56025665,1.6277510415431218
2329,"RUA FRANCISCA CLOTILDE, 1543",-3.749689,-38.559152,-3.7496685999999997,-38.559174799999994,1.6989339701408153
233,"RUA TEODORO DE CASTRO, 6412",-3.716558,-38.577583,-3.7166536999999993,-38.5772705,18.13571911116831
2332,"RUA MARANHAO, 693",-3.754708,-38.56721,-3.754737649999999,-38.5672275,1.9131176780196006
2334,"RUA ESTADO DO RIO, 205",-3.753422,-38.567628,-3.7534061000000003,-38.56765165,1.5820732797818318
2335,"RUA ESPIRITO SANTO, 310",-3.751828,-38.56749,-3.7515525,-38.56735825,16.97171149881913
2336,"RUA ESPIRITO SANTO, 363",-3.751569,-38.567328,-3.7515525,-38.56735825,1.912581023317036
2337,"RUA VIRIATO RIBEIRO, 794",-3.750505,-38.561034,-3.7504733999999997,-38.5611131,4.726961295935362
2338,"RUA VIRIATO RIBEIRO, 807",-3.750449,-38.561088,-3.7504733999999997,-38.5611131,1.9440632533792517
2339,"RUA RIO GRANDE DO SUL, 206",-3.750935,-38.562133,-3.7509169499999997,-38.562152499999996,1.4756127671782506
234,"RUA TEODORO DE CASTRO, 6264",-3.717134,-38.576051,-3.7172273999999996,-38.57569825,20.24794554314437
2340,"RUA DOS ESTADOS, 745",-3.75252,-38.56307,-3.7525069000000006,-38.5630574,1.0095035571717748
2343,"RUA VIRIATO RIBEIRO, 176",-3.754208,-38.557363,-3.75422895,-38.55737954999999,1.483140599887987
2344,"RUA VIRIATO RIBEIRO, 416",-3.752986,-38.558583,-3.75300515,-38.558595350000004,1.2660990647808905
2345,"RUA VIRIATO RIBEIRO, 160",-3.752651,-38.558913,-3.7526700999999996,-38.5589298,1.4129206709122022
2346,"RUA VIRIATO RIBEIRO, 597",-3.751959,-38.559596,-3.7519801999999993,-38.5596209,1.8159148465568546
2347,"RUA VIRIATO RIBEIRO, 646",-3.751526,-38.560026,-3.751544499999999,-38.56004499999999,1.472760468363466
2348,"RUA ENG HUMBERTO MONTE, 893",-3.750953,-38.559046,-3.7505296,-38.55900255,23.663065722290174
2349,"RUA PAPI JUNIOR, 1925",-3.752264,-38.5574,-3.7522775,-38.55738855,0.9832911181124719
235,"RUA TEODORO DE CASTRO, 6180",-3.717257,-38.575706,-3.7172273999999996,-38.57569825,1.7009280805749658
2350,"RUA PAPI JUNIOR, 1942",-3.752361,-38.557502,-3.7522775,-38.55738855,7.820891094450443
2351,"RUA JOSE FACANHA, 685",-3.751821,-38.55761,-3.75183395,-38.5576222,0.9881738775960549
2352,"RUA JOSE FACANHA, 933",-3.750545,-38.559016,-3.7505296,-38.55900255,1.1357249377930276
2356,"RUA MAJ PEDRO SAMPAIO, 1202",-3.746872,-38.55396,-3.74685545,-38.55397995,1.4393251867962598
2357,"RUA MAJ PEDRO SAMPAIO, 2357",-3.747454,-38.554469,-3.7474306000000004,-38.554495,1.9424709022011593
2358,"RUA PRO COSTA MENDES, 1904",-3.747487,-38.554871,-3.747508500000001,-38.5548867,1.479025269470903
2359,"RUA PRO COSTA MENDES, 2050",-3.746614,-38.555829,-3.74663635,-38.55585365,1.8477693957160515
236,"RUA FRANCISCO CALACA, 1824",-3.717426,-38.574256,-3.7174161000000003,-38.574282100000005,1.5491217465403468
2365,"RUA MAJ PEDRO SAMPAIO, 1048",-3.745864,-38.553046,-3.7458494999999994,-38.55307259999999,1.6815728628027018
2366,"RUA PRO COSTA MENDES, 1290",-3.75118,-38.550809,-3.7510907,-38.550950300000004,9.279069010921704
2367,"RUA PRO COSTA MENDES, 1490",-3.749608,-38.55253,-3.7496294499999996,-38.5525478,1.5483543876887431
2369,"AVENIDA JOSE BASTOS, SN",-3.749254,-38.549814,-3.7492256499999996,-38.5498346,1.9469180686157035
237,"RUA FRANCISCO CALACA, 1776",-3.716955,-38.574074,-3.71694805,-38.5741015,1.573883837399039
2370,"AVENIDA JOSE BASTOS, 3000",-3.747019,-38.547382,-3.7469972499999997,-38.54740249999999,1.6600453997578377
2371,"AVENIDA JOAO PESSOA, 4110",-3.749769,-38.547068,-3.7497320999999992,-38.5470758,2.096687735608175
2372,"AVENIDA JOAO PESSOA, 4115",-3.74981,-38.547106,-3.7497320999999992,-38.5470758,4.643819239117553
2373,"AVENIDA JOSE BASTOS, 3984",-3.748894,-38.549252,-3.7488683,-38.549271000000005,1.775594206643843
2374,"RUA PAPI JUNIOR, 1717",-3.750992,-38.556315,-3.7509932499999996,-38.55631369999999,0.10015674458030761
2375,"RUA JOSE FACANHA, 464",-3.753195,-38.55611,-3.7531821499999998,-38.55609845000001,0.9596859660573319
2376,"AVENIDA JOSE BASTOS, 4140",-3.753804,-38.554387,-3.7537927999999994,-38.55439749999999,0.8526871921421721
2377,"AVENIDA JOSE BASTOS, 4140",-3.754263,-38.554647,-3.7542503000000007,-38.55466,1.009312880646027
2378,"RUA ENG HUMBERTO MONTE, 491",-3.75359,-38.556751,-3.7535776,-38.556736799999996,1.0468514029608238
2379,"AVENIDA JOSE BASTOS, 3830",-3.751859,-38.552448,-3.752121249999999,-38.552459150000004,14.593550720943595
238,"RUA FRANCISCO CALACA, 1553",-3.715476,-38.573523,-3.7154435,-38.573511150000016,1.9228066050019375
2380,"AVENIDA JOAO PESSOA, 4680",-3.753348,-38.550286,-3.7533673500000004,-38.550275,1.2368455013167154
2381,"RUA PRO COSTA MENDES, 805",-3.75416,-38.547511,-3.75417715,-38.5475267,1.2914367820026673
2382,"RUA PRO COSTA MENDES, 1026",-3.752959,-38.548824,-3.7529834499999994,-38.5488471,1.868212376939825
2384,"AVENIDA JOAO PESSOA, 4454",-3.752104,-38.549171,-3.7522542,-38.54936535,13.637843896984856
2386,"AVENIDA JOAO PESSOA, 3907",-3.748313,-38.545756,-3.7483318,-38.5457359,1.528397790735537
2387,"RUA MAJ WEYNE, 800",-3.749104,-38.54395,-3.7491282499999996,-38.543972,1.8186346935881519
2389,"AVENIDA JOAO PESSOA, 5619",-3.746404,-38.544039,-3.74653745,-38.54421225,12.142199924944254
239,"RUA FRANCISCO CALACA, 1535",-3.715167,-38.573406,-3.7154435,-38.573511150000016,16.44241257733474
2392,"AVENIDA EDUARDO GIRAO, 408",-3.748646,-38.539537,-3.74869775,-38.53971595,10.336386485410392
2393,"AVENIDA EDUARDO GIRAO, 399",-3.748692,-38.539709,-3.74869775,-38.53971595,0.5008665784683088
2394,"RUA JULIO CESAR   (D12), 520",-3.748701,-38.54161,-3.7487254500000002,-38.5416326,1.8492983213500331
2395,"AVENIDA EDUARDO GIRAO, 147",-3.750168,-38.537782,-3.7501704999999985,-38.537783399999995,0.159222585346248
2396,"AVENIDA EDUARDO GIRAO, 137",-3.749883,-38.537889,-3.7501704999999985,-38.537783399999995,17.024076597794487
2397,"AVENIDA DOS EXPEDICIONARIOS, 3442",-3.748832,-38.536288,-3.7488315,-38.53628524999999,0.15507777064669126
2398,"AVENIDA DOS EXPEDICIONARIOS, 3442",-3.748447,-38.536084,-3.7484427999999994,-38.53609755,0.7871661910380351
2399,"RUA MAL DEODORO, 1280",-3.746393,-38.538076,-3.746377050000001,-38.538109850000005,2.076796412455672
240,"RUA SAO BERNARDO, 65",-3.715182,-38.571633,-3.7151608000000005,-38.571624099999994,1.2779164079048222
2400,"RUA MAL DEODORO, 1480",-3.748085,-38.538839,0.0,0.0,0.0
2401,"RUA JORGE DUMAR, 1517",-3.748869,-38.538516,-3.7488751,-38.53849824999999,1.0415077541348776
2403,"RUA JULIO CESAR   (D12), 798",-3.750473,-38.543227,-3.75048405,-38.5432143,0.9348021891985141
2404,"RUA JULIO CESAR   (D12), 1025",-3.751988,-38.544598,-3.7520065999999996,-38.54457900000001,1.4766482726726369
2406,"RUA JULIO CESAR   (D12), 1240",-3.753581,-38.545989,-3.7535939999999997,-38.5459719,1.192635964379229
2407,"RUA PRÉ NOVE, 52",-3.754778,-38.539263,-3.75481115,-38.539268400000005,1.8672451283439733
2408,"RUA DAMASCENO GIRAO, 1854",-3.751976,-38.539903,-3.7520352499999996,-38.53995904999999,4.529986402685423
2409,"RUA DAMASCENO GIRAO, 2024",-3.753069,-38.540144,-3.7530696499999996,-38.540141750000004,0.12995197198125003
241,"RUA DR. QUIXADA FELÍCIO, 241",-3.715269,-38.571393,-3.7151608000000005,-38.571624099999994,14.162651404484704
2410,"AVENIDA DOS EXPEDICIONARIOS, 3911",-3.75231,-38.537269,-3.75264995,-38.537460100000004,21.67080380602412
2411,"AVENIDA DOS EXPEDICIONARIOS, 3910",-3.752653,-38.537457,-3.75264995,-38.537460100000004,0.24152177041845682
2412,"AVENIDA BORGES DE MELO, 2121",-3.753954,-38.536939,-3.7539337999999995,-38.536926349999995,1.32431308364545
2413,"AVENIDA BORGES DE MELO, 2145",-3.753811,-38.537292,-3.7539337999999995,-38.536926349999995,21.403699955596384
2414,"AVENIDA BORGES DE MELO, 73",-3.752878,-38.538334,-3.75286025,-38.538321350000004,1.2109523761084395
2415,"RUA JORGE DUMAR, SN",-3.752214,-38.539256,-3.752212750000001,-38.539248150000006,0.44101474666807117
2416,"AVENIDA 13 DE MAIO, 1574",-3.746415,-38.532805,-3.7464307999999997,-38.53283214999999,1.7436834244782409
2417,"AVENIDA 13 DE MAIO, 1579",-3.746803,-38.532208,-3.746794,-38.53220015,0.6633580172591141
2418,"AVENIDA DOS EXPEDICIONARIOS, 3080",-3.745716,-38.535358,-3.7456893499999997,-38.53525379999999,5.967740766477018
2419,"AVENIDA DOS EXPEDICIONARIOS, 3160",-3.745686,-38.535267,-3.7456893499999997,-38.53525379999999,0.755632500229499
242,"GALERIA DOR HUGO ROCHA, 19",-3.717119,-38.57027,-3.7171111999999997,-38.570248899999996,1.248381325642843
2420,"AVENIDA 13 DE MAIO, 1257",-3.748583,-38.530149,-3.7489448500000004,-38.529866850000005,25.490314514565434
2421,"AVENIDA 13 DE MAIO, 1257",-3.749016,-38.529747,-3.7489448500000004,-38.529866850000005,7.736829063177681
2422,"RUA COSTA ARAUJO, 761",-3.74745,-38.529527,-3.74747395,-38.52953475000001,1.3992550891016173
2423,"AVENIDA LUCIANO CARNEIRO, 125",-3.748621,-38.531725,-3.74861865,-38.531728099999995,0.2159832485366669
2424,"AVENIDA LUCIANO CARNEIRO, 345",-3.750784,-38.532299,-3.750782,-38.532293499999994,0.32476033924853415
2425,"RUA JAIME BENEVOLO, 1915",-3.74896,-38.53141,-3.7489737000000005,-38.531393800000004,1.1780996377704855
2426,"RUA MARIO MAMEDE, 1183",-3.749473,-38.53122,-3.7494969499999997,-38.53124364999999,1.8693758206922573
2427,"RUA MARIO MAMEDE, 1183",-3.750238,-38.530322,-3.7502612999999996,-38.53033755,1.5563894296731733
2428,"RUA NAPOLEAO LAUREANO, 600",-3.747604,-38.528126,-3.7476034,-38.52810665,1.0740286325044044
2429,"RUA FELINO BARROSO, 403",-3.746474,-38.528258,-3.7464067500000002,-38.5282959,4.289602745200518
243,"RUA SILVIO ROMERO, 75 A",-3.718292,-38.570166,-3.7182755999999992,-38.57019725000001,1.9589057904792655
2430,"RUA FELINO BARROSO, 403",-3.746403,-38.528267,-3.7464067500000002,-38.5282959,1.6168318456024176
2432,"AVENIDA AGUANAMBI, 1001",-3.745383,-38.525319,-3.7453848499999998,-38.525355700000006,2.0386652337674356
2435,"AVENIDA LUCIANO CARNEIRO, 345",-3.750803,-38.532392,-3.750782,-38.532293499999994,5.587954543931217
2436,"AVENIDA LUCIANO CARNEIRO, 635",-3.753641,-38.533268,-3.7536411999999997,-38.53326625,0.09772152998440221
2437,"AVENIDA LUCIANO CARNEIRO, 635",-3.75407,-38.533318,-3.7536411999999997,-38.53326625,24.01244228697589
2439,"RUA JOAQUIM BASTOS (D14), 806",-3.75113,-38.531306,-3.7511498999999997,-38.53132359999999,1.4756326919556964
244,"AVENIDA PRS CASTELO BRANCO, 3312",-3.710365,-38.562021,-3.7101531,-38.562194149999996,15.201304962008221
2440,"RUA GRACILIANO RAMOS, 52",-3.752862,-38.53097,-3.7527559000000004,-38.53107475,8.280619510817338
2441,"RUA GRACILIANO RAMOS, 154",-3.753625,-38.53009,-3.7533831000000006,-38.53004129999999,13.717724715643598
2443,"RUA MARIO MAMEDE, 943",-3.751478,-38.528869,-3.7515041,-38.528890849999996,1.8907949939538415
2444,"AVENIDA 13 DE MAIO, 927",-3.750712,-38.527766,-3.7507289999999998,-38.527790350000004,1.6487111228848705
2445,"AVENIDA 13 DE MAIO, 866",-3.75101,-38.527317,-3.7510267500000003,-38.52733415,1.3313545862230798
2448,"AVENIDA DEP OSWALDO STUDART, 68",-3.752018,-38.526747,-3.7520107,-38.526760949999996,0.8738873959938169
2449,"AVENIDA 13 DE MAIO, SN",-3.752146,-38.526081,-3.7521087499999997,-38.52622484999999,8.244893808893892
245,"AVENIDA PRO JOSE BONIFACIO, 3498",-3.710197,-38.562199,-3.7101531,-38.562194149999996,2.4555165880987873
2451,"RUA MARTINHO RODRIGUES, 678",-3.754365,-38.526534,-3.7543711500000003,-38.526517049999995,1.000589361140241
2453,"AVENIDA 13 DE MAIO, 465",-3.752538,-38.52549,-3.75255425,-38.52550235,1.133877094044472
2457,"AVENIDA VIS RIO BRANCO, 3091",-3.747967,-38.521603,-3.74797415,-38.52163540000001,1.8409368145209566
2458,"AVENIDA VIS RIO BRANCO, 2885",-3.746295,-38.52196,-3.7463005000000003,-38.52198545,1.4446649337446802
2459,"AVENIDA AGUANAMBI, 1393",-3.749039,-38.52379,-3.7490367999999994,-38.5237767,0.7479330835549
246,"AVENIDA PRS CASTELO BRANCO, 3567",-3.70999,-38.563734,-3.70999295,-38.563863299999994,7.17556156689601
2460,"AVENIDA AGUANAMBI, 1346",-3.748337,-38.524312,-3.7480998500000005,-38.52444894999999,15.21738972034984
2461,"AVENIDA VIS RIO BRANCO, 3275",-3.749736,-38.521237,-3.7497476999999995,-38.521274399999996,2.174470403932757
2462,"RUA IDELFONSO ALBANO, 3049",-3.747684,-38.517928,-3.74768325,-38.5179301,0.12374225890140103
2465,"RUA IDELFONSO ALBANO, 2927",-3.746445,-38.517554,-3.7464359500000004,-38.51758425,1.7520331620255163
2466,"RUA CEL ALVES TEIXEIRA, 765",-3.745901,-38.514593,-3.74593455,-38.51459625,1.8739891132877626
2468,"RUA FIS VIEIRA, 3228",-3.749368,-38.516716,-3.7493728,-38.516742449999995,1.491474783018273
2469,"RUA SORIANO ALBUQUERQUE, 380",-3.748352,-38.517366,-3.74838195,-38.51729385,4.3353107136032865
247,"RUA RAUL POMPEIA, 218",-3.713849,-38.564215,-3.7138359499999996,-38.5642061,0.877630511381764
2470,"RUA SORIANO ALBUQUERQUE, 460",-3.748374,-38.517293,-3.74838195,-38.51729385,0.4445082807862177
2472,"AVENIDA 13 DE MAIO, 95",-3.753689,-38.521349,-3.7535619000000002,-38.521307699999994,7.428617919129021
2474,"AVENIDA AGUANAMBI, 1729",-3.751752,-38.523353,-3.7515253499999988,-38.5236161,19.28322286017625
2475,"AVENIDA AGUANAMBI, 1700",-3.752088,-38.523515,-3.7520742499999997,-38.52354065,1.615359943168023
2478,"AVENIDA VIS RIO BRANCO, 3450",-3.751705,-38.520847,-3.75170575,-38.520879550000004,1.8063005667015477
2479,"AVENIDA PONTES VIEIRA, 134",-3.753364,-38.518549,-3.7533959499999994,-38.51871055000001,9.136841557331156
